CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat
50041240,SHELLYS IRISH DELI,Irish,"66th st 5634 , NY, US",NA,NA
40786907,BOSTON MARKET,American,"atlantic avenue 8302 , NY, US",NA,NA
41204905,UPSTAIRS LOUNGE THE KIMBERLY HOTEL/ BISTANGO,American,"east 50 street 145 , NY, US",NA,NA
41060816,PRIMO CAPPUCCINO II,Sandwiches/Salads/Mixed Buffet,"penn station 0 , NY, US",NA,NA
50002038,KABIR'S BAKERY,Bangladeshi,"church ave 97 , NY, US",NA,NA
41464097,BAGELS N GREENS,Jewish/Kosher,"18 avenue 5702 , NY, US",NA,NA
50005183,COCO & CRU/SWEETWATER SOCIAL,American,"broadway 643 , NY, US",NA,NA
40368291,COLONNADE DINER,American,"hylan boulevard 2001 , NY, US",NA,NA
41303343,LENG AUTHENTIC THAI ASIAN,Thai,"broadway 3309 , NY, US",NA,NA
41674628,MANHATTAN PROPER,American,"murray street 6 , NY, US",NA,NA
50012107,GOOD HOPE RESTAURANT,Chinese,"liberty ave 121-15 , NY, US",NA,NA
41224493,SHIRO OF JAPAN (AT ATLAS MALL),Japanese,"cooper avenue 8040 , NY, US",NA,NA
41708744,GOOD GOOD TASTE,Chinese,"8 avenue 5806 , NY, US",NA,NA
41125878,O'HANLON'S BAR,Irish,"east 14 street 349 , NY, US",NA,NA
41208219,DUNKIN' DONUTS,Donuts,"manor road 995 , NY, US",NA,NA
50017603,SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Chinese,"parsons blvd 7922 , NY, US",NA,NA
40988946,ALEO,Italian,"west   20 street 7 , NY, US",NA,NA
41387302,DUNKIN' DONUTS,Donuts,"broadway 4353 , NY, US",NA,NA
41226396,IL BAMBINO,Italian,"31 avenue 3408 , NY, US",NA,NA
50009923,DEAR IRVING,American,"irving pl 55 , NY, US",NA,NA
40401543,USA DINER,American,"merrick boulevard 24303 , NY, US",NA,NA
50050561,MEXICO EL SALVADOR INC,Delicatessen,"myrtle ave 11619 , NY, US",NA,NA
40757375,BAHIA RESTAURANT & CAFE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","grand street 690 , NY, US",NA,NA
50008646,FATTY'S CAFE,Armenian,"28th ave 4517 , NY, US",NA,NA
41291275,L & U CAFE,Chinese,"avenue u 1405 , NY, US",NA,NA
41327232,T-BROTHERS PIZZERIA,Pizza/Italian,"aldus street 957 , NY, US",NA,NA
41711270,TRADITIONAL HUNAN STYLE,Chinese,"40 road 13523 , NY, US",NA,NA
41330376,JAKE'S SALOON,American,"9 avenue 202 , NY, US",NA,NA
50003250,GUIZHOU NOODLES HOUSE,Chinese,"main st 4142 , NY, US",NA,NA
50032583,MUSE CAFE,Caf̩/Coffee/Tea,"6th ave 497 , NY, US",NA,NA
50032912,EL ANAFE EXPRESS,Spanish,"w 207th st 584 , NY, US",NA,NA
41230741,SUBWAY,Sandwiches,"8 avenue 525 , NY, US",NA,NA
41572079,MI RANCHITO MEXICAN RESTAURANT,Mexican,"st nicholas avenue 1468 , NY, US",NA,NA
40852659,CHELSEA SQUARE RESTAURANT,American,"west   23 street 368 , NY, US",NA,NA
41641604,IRVING FARM,Caf̩/Coffee/Tea,"west   79 street 224 , NY, US",NA,NA
40384920,VICTORY SWEET SHOP,Bakery,"steinway street 2169 , NY, US",NA,NA
50047636,TAQUERIA SANTA FE,Mexican,"stanhope st 214 , NY, US",NA,NA
50009095,TOWN TENNIS MEMBERS CLUB,American,"e 56th st 430 , NY, US",NA,NA
41718908,TAKSIM SQUARE 2,Turkish,"4 avenue 776 , NY, US",NA,NA
41711586,GREY BAR & RESTAURANT,American,"west   26 street 43 , NY, US",NA,NA
41320931,RICH VILLAGE RESTAURANT,Chinese,"7 avenue 6009 , NY, US",NA,NA
41022984,BICHEIRO'S CAFE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","jamaica avenue 10505 , NY, US",NA,NA
41721164,SOFIA'S PIZZA,Pizza,"linden boulevard 11215 , NY, US",NA,NA
41149372,MAD HATTER SALOON,American,"3 avenue 360 , NY, US",NA,NA
41168754,KELLARI TAVERNA,Greek,"west   44 street 19 , NY, US",NA,NA
41577115,LA NUEVA ESPANA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","st nicholas aveue 12611263 , NY, US",NA,NA
50006537,ABSOLUTE COFFEE,Caf̩/Coffee/Tea,"atlantic ave 327 , NY, US",NA,NA
40397116,TOLEDO,Spanish,"east   36 street 6 , NY, US",NA,NA
40557901,LA ISLA CUCHIFRITOS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","westchester avenue 15221524 , NY, US",NA,NA
41022144,MASTRO'S STEAKHOUSE,Steak,"avenue of the americas 1285 , NY, US",NA,NA
40513633,ARTE CAFE,Italian,"west   73 street 106 , NY, US",NA,NA
40862481,MARIA PIA,Italian,"west   51 street 319 , NY, US",NA,NA
41581905,LE CHEILE,Irish,"west  181 street 839 , NY, US",NA,NA
41694244,MR. BRUNO'S PIZZA,Italian,"31 avenue 7563 , NY, US",NA,NA
41165717,POLLOS A LA BRASA MARION,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","roosevelt avenue 6901 , NY, US",NA,NA
40393154,AMSTERDAM BILLIARDS,American,"4 avenue 85 , NY, US",NA,NA
41456771,TAQUERIA COATZINGO,Mexican,"roosevelt avenue 7605 , NY, US",NA,NA
41216872,BRIAN DEMPSEY'S ALE HOUSE,Irish,"bell boulevard 3931 , NY, US",NA,NA
50000869,GOTHAM PIZZA,Pizza,"eighth ave 852 , NY, US",NA,NA
50014015,OLIGARCH,Jewish/Kosher,"lefferts blvd 8615 , NY, US",NA,NA
50012330,LINIZIO PIZZERIA,Italian,"vernon blvd 4723 , NY, US",NA,NA
40657588,MADISON BISTRO,French,"madison avenue 238 , NY, US",NA,NA
50007767,SAMURAI JAPAN,Japanese,"roosevelt ave 9513 , NY, US",NA,NA
50043047,ROLAND AND KENNEDY JERK SPOT,Caribbean,"e 94th st 510 , NY, US",NA,NA
50036636,GLOO,French,"carmine st 78 , NY, US",NA,NA
41476051,PICCOLO CAFE,Caf̩/Coffee/Tea,"3 avenue 157 , NY, US",NA,NA
50011343,EMPIRE TACO CHINA,Tex-Mex,"cropsey ave 2807 , NY, US",NA,NA
41304673,KEVIN'S,American,"van brunt avenue 277 , NY, US",NA,NA
41298820,LE PAIN QUOTIDIEN,Sandwiches,"hudson street 550 , NY, US",NA,NA
41643074,CASA ENRIQUE,Mexican,"49 avenue 548 , NY, US",NA,NA
41197199,AMC THEATRES,American,"broadway 2310 , NY, US",NA,NA
50012102,BRIK BAR LOUNGE & KITCHEN,American,"steinway st 3216 , NY, US",NA,NA
41582117,PANERA BREAD,American,"junction boulevard 6135 , NY, US",NA,NA
41626037,NO FUN,Tapas,"ludlow street 161 , NY, US",NA,NA
40400811,CAFE VOLNA,Russian,"brighton    4 street 3145 , NY, US",NA,NA
41394725,TAIPAN HALAL,Asian,"horace harding expressway 18422 , NY, US",NA,NA
50041369,NEW METRO SUSHI CAFE,Japanese,"metropolitan ave 11821 , NY, US",NA,NA
41234254,TREE,French,"1 avenue 190 , NY, US",NA,NA
40993590,CARIDAD,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","amsterdam avenue 588 , NY, US",NA,NA
50047129,MID-BREAK CAFE,Caf̩/Coffee/Tea,"18th ave 7312 , NY, US",NA,NA
50008256,PALISADES,American,"broadway 906 , NY, US",NA,NA
40672460,HANA SUSHI,Japanese,"7 avenue 211 , NY, US",NA,NA
41485255,TOASTIES CAFE,American,"lexington avenue 599 , NY, US",NA,NA
41619651,BURNSIDE,American,"grand street 506 , NY, US",NA,NA
41233172,CAFE K-2,Pakistani,"37 road 7319 , NY, US",NA,NA
40380253,RIVERDALE DINER,American,"kingsbridge avenue 3657 , NY, US",NA,NA
41617392,DUNKIN' DONUTS,Donuts,"east gunhill road 763 , NY, US",NA,NA
50001749,BAGELS ON THE AVE,Bagels/Pretzels,"30th avenue 33-15 , NY, US",NA,NA
40568945,WENDY'S,Hamburgers,"jamaica avenue 13841 , NY, US",NA,NA
50000549,ANASSA TAVERNA,American,"e 60th street 200 , NY, US",NA,NA
50034610,MAMA G AFRICAN KITCHEN,African,"white plains rd 3650A , NY, US",NA,NA
41645543,HAVEN ROOFTOP / SANCTUARY HOTEL,American,"w 47th st 130132 , NY, US",NA,NA
41626522,KEILLY  CHINESE  RESTAURANT.,Chinese,"utopia parkway 2140 , NY, US",NA,NA
41556592,PRIME AT THE BENTLEY,Jewish/Kosher,"east   62 street 500 , NY, US",NA,NA
41629135,CHINA WOK KITCHEN,Chinese,"avenue d 63 , NY, US",NA,NA
50011368,Burger Heights,American,"wadsworth ave 177 , NY, US",NA,NA
50015236,MANGO MANGO,"Ice Cream, Gelato, Yogurt, Ices","roosevelt ave 13335 , NY, US",NA,NA
40515590,E-DAH KOREAN BBQ LOUNGE,Korean,"northern boulevard 16034 , NY, US",NA,NA
41002004,MAMA'S BACKYARD CAFE,Bakery,"104 street 4610 , NY, US",NA,NA
41651831,YET-NAL JJAJANG,Korean,"41st ave 14922 , NY, US",NA,NA
41721701,BROOKLYN BEET COMPANY,Czech,"3 avenue 7205 , NY, US",NA,NA
41704348,B & H RESTAURANT,Vegetarian,"second avenue 127 , NY, US",NA,NA
40934594,POPEYES LOUISIANA KITCHEN,Chicken,"baychester avenue 360 , NY, US",NA,NA
41305404,TROPICOSO CLUB,Spanish,"4 avenue 1004 , NY, US",NA,NA
41528836,NAM NAM,Sandwiches,"montrose avenue 109 , NY, US",NA,NA
50007431,KHAO KANG,Thai,"woodside ave 7620 , NY, US",NA,NA
41534086,LA PIZZA & CONVENIENCE,Pizza/Italian,"manhattan avenue 887 , NY, US",NA,NA
50002453,VIN SUR VINGT,French,"broadway 1140 , NY, US",NA,NA
50019154,BLUE AGAVE,Mexican,"16th ave 7201 , NY, US",NA,NA
41454213,FU YING  CHINESE RESTAURANT,Chinese,"queens boulevard 9709 , NY, US",NA,NA
40546676,METROPOLITAN FOOD CAFE OF BROOKLYN COLLEGE,American,"bedford avenue 2900 , NY, US",NA,NA
50001851,EL PALACIO DE LOS CHOLADOS,"Ice Cream, Gelato, Yogurt, Ices","northern blvd 8318 , NY, US",NA,NA
50008956,QDOBA MEXICAN GRILL,Mexican,"jfk international airport NKA , NY, US",NA,NA
41592433,INTERNATIONAL GOURMET KITCHEN,American,"8 avenue 505 , NY, US",NA,NA
50016804,LUCKY VEGETARIAN,Chinese,"8th ave 5101 , NY, US",NA,NA
40676541,TEODORA,Italian,"east   57 street 141 , NY, US",NA,NA
50036464,U IZIKA,Eastern European,"neptune ave 200 , NY, US",NA,NA
40859145,ROCCO'S PIZZERIA,Pizza/Italian,"brighton beach avenue 123 , NY, US",NA,NA
41262331,MCDONALD'S,Hamburgers,"1 avenue 1286 , NY, US",NA,NA
50002632,O'NEILL'S,American,"53 drive 64-21 , NY, US",NA,NA
41389738,TEHUITZINGO DELI AND GROCERY,Mexican,"10 avenue 695 , NY, US",NA,NA
50036867,SAPORE DI CASA,Pizza,"union tpke 22330 , NY, US",NA,NA
41331535,LA PARRANDA MEXICANA BAR & RESTAURANT,"Bottled beverages, including water, sodas, juices, etc.","86 street 2366 , NY, US",NA,NA
50012352,SUSHI FUSSION,Jewish/Kosher,"64th rd 10543 , NY, US",NA,NA
50002100,KENNEDY FRIED CHICKEN,Chicken,"e 187 street 667 , NY, US",NA,NA
50002871,PROMENADE BAR GRILL SUSHI,American,"3rd avenue 344 , NY, US",NA,NA
41702179,EL NUEVO BARZOLA RESTAURANT,Spanish,"atlantic avenue 3386 , NY, US",NA,NA
50013975,SUBWAY,Sandwiches,"northern blvd 7108 , NY, US",NA,NA
50043252,DISTRICT SOCIAL,American,"w 37th st 252 , NY, US",NA,NA
41210181,JAMAO COFFEE SHOP RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","liberty avenue 17716 , NY, US",NA,NA
50016742,CURRY GARDEN,Indian,"prospect pl 787 , NY, US",NA,NA
41208272,KAWA SUSHI 8 AVENUE,Japanese,"8 avenue 24 , NY, US",NA,NA
40690899,THE ICE BOX-RALPH'S FAMOUS ITALIAN ICES,"Ice Cream, Gelato, Yogurt, Ices","union turnpike 26421 , NY, US",NA,NA
50013468,KREYOL FLAVOR,Caribbean,"church ave 2816 , NY, US",NA,NA
41652884,PRINCE $1 PIZZA,Pizza,"fulton street 1276 , NY, US",NA,NA
50041497,BLVD CAFE & JUICE BAR,Asian,"victory blvd 98 , NY, US",NA,NA
41308759,KU SHIANG RESTAURANT,Chinese,"39 avenue 13538 , NY, US",NA,NA
41694453,JACK'S STIR BREW COFFEE,Caf̩/Coffee/Tea,"downing street 10 , NY, US",NA,NA
41317143,BAGEL VILLA,Bagels/Pretzels,"5 avenue 7221 , NY, US",NA,NA
40808640,CAROM CAFE BILLIARDS,Korean,"linden place 3402 , NY, US",NA,NA
40850055,STAR LITE DELI,Delicatessen,"west   44 street 212 , NY, US",NA,NA
40385575,VA BENE,Jewish/Kosher,"second avenue 1589 , NY, US",NA,NA
40400366,VIN ET FLEURS,French,"thompson street 69 , NY, US",NA,NA
41176037,HAREFIELD ROAD PUB,American,"metropolitan avenue 769 , NY, US",NA,NA
40366857,MALONEY'S BAR,American,"sutphin boulevard 8769 , NY, US",NA,NA
41576658,GREAT WALL CHINESE RESTAURANT,Chinese,"watson avenue 1533 , NY, US",NA,NA
50003246,POTBELLY SANDWICH WORKS,American,"fulton st 127 , NY, US",NA,NA
41225996,ANGELA'S PIZZERIA,Pizza/Italian,"fulton street 3435 , NY, US",NA,NA
41354676,ALI BABA'S TERRACE,Turkish,"2 avenue 862 , NY, US",NA,NA
41373642,SUBWAY,Sandwiches,"east  118 street 21 , NY, US",NA,NA
41470400,LYCHEE HOUSE,Chinese,"east 55 street 141 , NY, US",NA,NA
41706396,LUCKY SIX HAPPY,Chinese,"beach channel drive 1479 , NY, US",NA,NA
41020311,SHARAN DELI,Delicatessen,"west   39 street 314 , NY, US",NA,NA
40389681,VILLA MONTE RESTAURANT & PIZZERIA,Pizza/Italian,"amboy road 7001 , NY, US",NA,NA
50009407,VANGUARD WINE BAR,French,"amsterdam ave 189 , NY, US",NA,NA
41425793,MILK BAR,American,"vanderbilt avenue 620 , NY, US",NA,NA
50001829,HANGAR 11 BAR & GRILL,American,"metropolitan ave 119-11 , NY, US",NA,NA
41456472,B BAR AND GRILL,American,"east    4 street 40 , NY, US",NA,NA
41618406,MOB RESTAURANT,Vegetarian,"atlantic avenue 525 , NY, US",NA,NA
50019253,JO JO PIZZA & BURGERS,Pizza,"e 149th st 231B , NY, US",NA,NA
40557912,KISMAT INDIAN CUISINE,Indian,"fort washington avenue 603 , NY, US",NA,NA
41678970,SHERVIN'S CAFE,Caf̩/Coffee/Tea,"east    7 street 131 , NY, US",NA,NA
41517559,LAS BANDERAS SPORT BAR,Spanish,"university avenue 1710 , NY, US",NA,NA
41074207,SMALLS JAZZ CLUB,American,"west   10 street 183 , NY, US",NA,NA
50008120,TASTY BURGER SHACK/ALI BABA,American,"steinway st 3094 , NY, US",NA,NA
50003077,LAURA'S PIZZA,Italian,"bailey ave 3073 , NY, US",NA,NA
41427023,GREAT WALL CHINESE RESTAURANT,Chinese,"queens boulevard 10437 , NY, US",NA,NA
41416921,DUZAN,Mediterranean,"steinway street 2411 , NY, US",NA,NA
50006543,CHINA CITY RESTAURANT,Chinese,"broadway 914 , NY, US",NA,NA
40674684,BURGER KING,Hamburgers,"merrick boulevard 21603 , NY, US",NA,NA
41400739,MARY'S CELTIC KITCHEN,Irish,"katonah ave 4330 , NY, US",NA,NA
41053864,LACEY'S BRIDGE TAVERN,American,"innis street 75 , NY, US",NA,NA
41475945,SZECHUAN GOURMET,Chinese,"west   56 street 242 , NY, US",NA,NA
50034545,YUPDDUK,Korean,"northern blvd 15722 , NY, US",NA,NA
41232890,METROPOLITAN CLUB,Continental,"east   60 street 1 , NY, US",NA,NA
40398642,LA LECHONERA CRIOLLA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","webster avenue 1709 , NY, US",NA,NA
41559330,LA PALMA RESTAURANT OF FAR ROCKAWAY,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","beach   20 street 1037 , NY, US",NA,NA
41663390,SUM HING CHINESE RESTAURANT,Chinese,"amsteredam ave 1520 , NY, US",NA,NA
41539993,FU MUN LOU,Chinese,"8 avenue 5405 , NY, US",NA,NA
50018405,SUBWAY,Sandwiches,"rockaway blvd 10502 , NY, US",NA,NA
50006298,BLACKWELLS,American,"e 47th st 150 , NY, US",NA,NA
50037756,THE FEDERAL BAR BROOKLYN,American,"metropolitan ave 367 , NY, US",NA,NA
41519688,TOASTIES,American,"west   49 street 148 , NY, US",NA,NA
40834812,DANTE'S GOURMET FOOD,American,"william street 166 , NY, US",NA,NA
41633327,THE CHURCHILL TAVERN,English,"east   28 street 45 , NY, US",NA,NA
41595491,JOLOFF,African,"bedford avenue 1168 , NY, US",NA,NA
41418537,T.G.I. FRIDAY'S,American,"east gun hill road 17501780 , NY, US",NA,NA
41348986,LA CUCINA MEXICAN GRILL AND CANTINA BAR,Mexican,"5 avenue 4503 , NY, US",NA,NA
50053105,KENNEDY FRIED CHICKEN,Chicken,"dekalb ave 433 , NY, US",NA,NA
40781412,GAUDIO'S PIZZERIA,Pizza/Italian,"30 avenue 4013 , NY, US",NA,NA
50034608,PALACIO CHINO RESTAURANT,Chinese,"5th ave 5621 , NY, US",NA,NA
40385515,JIMBO'S HAMBURGER PLACE,American,"first avenue 991 , NY, US",NA,NA
41603250,GUAYACOS RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","baxter avenue 8142 , NY, US",NA,NA
40857526,CAFE LULUC,American,"smith street 214 , NY, US",NA,NA
41456654,CAFE ARGENTINO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","grand street 499 , NY, US",NA,NA
50001898,BARLEY & GRAIN,American,"amsterdam ave 421 , NY, US",NA,NA
41571613,BANTER,Irish,"queens boulevard 10822 , NY, US",NA,NA
